rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:50.917868
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:52.234943
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:53.540018
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:54.875094
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:56.174168
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:57.498244
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:58.816319
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:00.119394
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:01.433469
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:02.753545
-82, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:04.076620
-82, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:05.393696
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:06.713771
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:08.034847
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:09.354922
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:10.697999
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:12.075078
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:13.413154
-82, 0, 0, -113, -12, 2, 1, , 2020-08-16T10:18:14.758231
-82, 0, 0, -114, -13, 2, 2, , 2020-08-16T10:18:16.077307
-82, 0, 0, -114, -13, 2, 2, , 2020-08-16T10:18:17.412383
-82, 0, 0, -114, -13, 2, 1, , 2020-08-16T10:18:18.776461
-82, 0, 0, -114, -13, 2, 1, , 2020-08-16T10:18:20.109537
-82, 0, 0, -114, -13, 2, 1, , 2020-08-16T10:18:21.438613
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:22.774690
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:24.112766
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:25.431842
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:26.755918
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:28.071993
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:29.410069
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:18:30.753146
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:18:32.073222
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:18:33.394297
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:18:34.702372
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:18:36.015447
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:37.334523
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:38.676599
-78, 0, 0, -113, -14, 2, 0, , 2020-08-16T10:18:40.030677
-78, 0, 0, -113, -14, 2, 0, , 2020-08-16T10:18:41.350752
-82, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:42.696829
-82, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:44.029906
-82, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:45.331980
-80, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:46.676057
